booking_id,guest_id,booking_date,check_in_date,check_out_date,room_type_id,rate_code_id,channel_id,segment_id,status,total_room_revenue,number_of_rooms,adults_count,children_count
RES-18123,G-4096,2025-05-24,2025-05-29,2025-05-31,RT_DK,RC_CORP,CH_DIR,Business,Checked-Out,400,1,1,1
RES-18330,G-2248,2025-05-12,2025-05-29,2025-05-30,RT_SQ,RC_PROMO,CH_WALK,Transient,Checked-Out,105,1,1,1
RES-18768,G-1215,2025-05-09,2025-05-29,2025-06-03,RT_DK,RC_RACK,CH_WALK,Leisure,Checked-Out,1250,1,1,1
RES-19823,G-3253,2025-05-25,2025-05-29,2025-05-30,RT_SUI,RC_RACK,CH_WALK,Business,Cancelled,0,1,2,0
RES-10349,G-1234,2025-05-01,2025-05-28,2025-05-30,RT_OV,RC_CORP,CH_DIR,Transient,Checked-Out,560,1,2,0
RES-10390,G-4323,2025-05-24,2025-05-28,2025-05-29,RT_OV,RC_RACK,CH_WALK,Business,Checked-Out,350,1,2,1
RES-10407,G-2243,2025-05-18,2025-05-28,2025-05-29,RT_SUI,RC_PROMO,CH_WALK,Wholesale,Checked-Out,315,1,1,0
RES-10828,G-2160,2025-04-19,2025-05-28,2025-06-02,RT_SQ,RC_PROMO,CH_OTA,Leisure,Checked-Out,525,1,2,1
RES-11233,G-1312,2025-05-23,2025-05-28,2025-06-01,RT_SUI,RC_NONREF,CH_OTA,Group,Checked-Out,1530,1,1,1
RES-11488,G-2291,2025-05-28,2025-05-28,2025-05-29,RT_SUI,RC_CORP,CH_WALK,Business,Checked-Out,360,1,2,1
RES-11910,G-4845,2025-03-21,2025-05-28,2025-06-02,RT_OV,RC_PROMO,CH_OTA,Leisure,Checked-Out,1225,1,2,1
RES-11991,G-2389,2025-04-17,2025-05-28,2025-06-03,RT_OV,RC_PROMO,CH_DIR,Leisure,Checked-Out,1470,1,2,1
RES-13130,G-2245,2025-03-07,2025-05-28,2025-06-02,RT_SQ,RC_PROMO,CH_CORP,Leisure,Checked-Out,525,1,1,0
RES-14585,G-2494,2025-05-04,2025-05-28,2025-05-31,RT_SQ,RC_RACK,CH_CORP,Group,No-Show,0,1,1,0
RES-17799,G-4637,2025-04-05,2025-05-28,2025-06-04,RT_OV,RC_RACK,CH_WALK,Leisure,Checked-Out,2450,1,2,1
RES-18469,G-3244,2025-03-17,2025-05-28,2025-06-04,RT_SUI,RC_PROMO,CH_WALK,Leisure,Confirmed,2205,1,2,0
RES-11163,G-1848,2025-05-18,2025-05-27,2025-05-28,RT_SUI,RC_PROMO,CH_CORP,Transient,Checked-Out,315,1,1,0
RES-11321,G-1735,2025-03-13,2025-05-27,2025-05-30,RT_SQ,RC_PROMO,CH_CORP,Leisure,Checked-Out,315,1,2,0
RES-11552,G-4029,2025-04-05,2025-05-27,2025-05-30,RT_DK,RC_RACK,CH_OTA,Leisure,Cancelled,0,1,1,1
RES-11791,G-3403,2025-05-20,2025-05-27,2025-05-29,RT_OV,RC_PROMO,CH_OTA,Group,No-Show,0,1,1,1
RES-12005,G-1213,2025-05-23,2025-05-27,2025-05-28,RT_SQ,RC_RACK,CH_OTA,Business,Cancelled,0,1,1,1
RES-12536,G-2399,2025-05-27,2025-05-27,2025-05-28,RT_SUI,RC_RACK,CH_CORP,Business,Checked-Out,450,1,2,1
RES-12756,G-4267,2025-04-18,2025-05-27,2025-05-30,RT_DK,RC_PROMO,CH_WALK,Leisure,Confirmed,525,1,1,1
RES-13070,G-3510,2025-04-27,2025-05-27,2025-06-03,RT_SUI,RC_PROMO,CH_WALK,Leisure,Checked-Out,2205,1,2,0
RES-13143,G-2927,2025-03-01,2025-05-27,2025-05-31,RT_OV,RC_RACK,CH_GDS,Leisure,Checked-Out,1400,1,2,1
RES-13502,G-1597,2025-05-11,2025-05-27,2025-05-29,RT_SUI,RC_AAA,CH_DIR,Group,Checked-Out,810,1,2,1
RES-14285,G-2402,2025-05-22,2025-05-27,2025-05-28,RT_SUI,RC_CORP,CH_WALK,Business,Checked-Out,360,1,2,1
RES-15757,G-3025,2025-05-08,2025-05-27,2025-05-31,RT_DK,RC_PROMO,CH_OTA,Group,Checked-Out,700,1,2,1
RES-15924,G-4816,2025-04-30,2025-05-27,2025-05-30,RT_SUI,RC_AAA,CH_DIR,Transient,Checked-Out,1215,1,1,1
RES-16064,G-1954,2025-05-01,2025-05-27,2025-05-29,RT_SUI,RC_PROMO,CH_DIR,Transient,Checked-Out,630,1,2,0
RES-16156,G-4329,2025-05-25,2025-05-27,2025-05-28,RT_OV,RC_CORP,CH_GDS,Business,Checked-Out,280,1,1,1
RES-16846,G-3209,2025-05-02,2025-05-27,2025-05-31,RT_SUI,RC_RACK,CH_GDS,Leisure,Checked-Out,1800,1,1,1
RES-17256,G-1809,2025-05-27,2025-05-27,2025-05-28,RT_SQ,RC_CORP,CH_GDS,Business,Confirmed,120,1,2,1
RES-17389,G-4121,2025-05-15,2025-05-27,2025-05-30,RT_OV,RC_NONREF,CH_DIR,Transient,Checked-Out,892.5,1,1,0
RES-18286,G-3394,2025-04-08,2025-05-27,2025-06-01,RT_SQ,RC_RACK,CH_CORP,Leisure,Checked-Out,750,1,1,1
RES-18632,G-2469,2025-05-11,2025-05-27,2025-05-28,RT_OV,RC_NONREF,CH_WALK,Group,No-Show,0,1,2,0
RES-19602,G-4811,2025-05-23,2025-05-27,2025-05-29,RT_SUI,RC_RACK,CH_WALK,Business,Cancelled,0,1,2,1
RES-19698,G-4019,2025-04-26,2025-05-27,2025-06-03,RT_OV,RC_RACK,CH_WALK,Leisure,Checked-Out,2450,1,2,0
RES-10592,G-1267,2025-04-28,2025-05-26,2025-05-28,RT_SQ,RC_RACK,CH_DIR,Group,Checked-Out,300,1,2,1
RES-10783,G-1232,2025-04-21,2025-05-26,2025-05-29,RT_DK,RC_RACK,CH_OTA,Leisure,Checked-Out,750,1,2,1
RES-11245,G-3626,2025-04-06,2025-05-26,2025-05-29,RT_DK,RC_PROMO,CH_OTA,Leisure,Checked-Out,525,1,1,0
RES-12653,G-4610,2025-04-13,2025-05-26,2025-05-29,RT_SQ,RC_RACK,CH_OTA,Leisure,Checked-Out,450,1,1,1
RES-14966,G-2275,2025-05-03,2025-05-26,2025-05-29,RT_SQ,RC_PROMO,CH_GDS,Leisure,Checked-Out,315,1,2,0
RES-15118,G-3146,2025-05-13,2025-05-26,2025-05-29,RT_DK,RC_RACK,CH_OTA,Transient,Confirmed,750,1,1,1
RES-16713,G-4773,2025-05-25,2025-05-26,2025-05-28,RT_SQ,RC_RACK,CH_GDS,Business,Cancelled,0,1,2,1
RES-18367,G-2871,2025-02-26,2025-05-26,2025-05-29,RT_OV,RC_RACK,CH_WALK,Leisure,Checked-Out,1050,1,2,1
RES-10128,G-2853,2025-05-24,2025-05-25,2025-05-27,RT_DK,RC_CORP,CH_GDS,Business,Checked-Out,400,1,1,1
RES-10733,G-1638,2025-05-21,2025-05-25,2025-05-26,RT_SQ,RC_RACK,CH_OTA,Business,Cancelled,0,1,2,1
RES-10825,G-2630,2025-04-11,2025-05-25,2025-06-01,RT_OV,RC_PROMO,CH_DIR,Leisure,Checked-Out,1715,1,1,0
RES-10831,G-1242,2025-05-04,2025-05-25,2025-05-27,RT_OV,RC_NONREF,CH_OTA,Transient,Cancelled,0,1,1,1
RES-11158,G-3203,2025-04-17,2025-05-25,2025-05-29,RT_DK,RC_RACK,CH_GDS,Leisure,Checked-Out,1000,1,1,1
RES-12034,G-4737,2025-05-01,2025-05-25,2025-05-27,RT_SQ,RC_CORP,CH_DIR,Transient,Cancelled,0,1,1,0
RES-12902,G-4134,2025-05-20,2025-05-25,2025-05-27,RT_SUI,RC_RACK,CH_WALK,Business,Checked-Out,900,1,2,1
RES-12928,G-4662,2025-05-25,2025-05-25,2025-05-27,RT_SQ,RC_CORP,CH_CORP,Business,Checked-Out,240,1,1,0
RES-13157,G-3581,2025-05-22,2025-05-25,2025-05-26,RT_SUI,RC_RACK,CH_OTA,Business,Checked-Out,450,1,1,0
RES-13213,G-3520,2025-05-21,2025-05-25,2025-05-26,RT_SUI,RC_CORP,CH_CORP,Business,Cancelled,0,1,2,0
RES-13460,G-1671,2025-05-25,2025-05-25,2025-05-26,RT_OV,RC_RACK,CH_GDS,Business,Checked-Out,350,1,2,0
RES-14458,G-3841,2025-03-02,2025-05-25,2025-05-30,RT_DK,RC_PROMO,CH_OTA,Leisure,Checked-Out,875,1,1,0
RES-14589,G-4702,2025-05-16,2025-05-25,2025-05-29,RT_OV,RC_CORP,CH_DIR,Transient,No-Show,0,1,2,0
RES-14763,G-4920,2025-04-16,2025-05-25,2025-06-01,RT_OV,RC_RACK,CH_DIR,Leisure,Checked-Out,2450,1,2,0
RES-16531,G-3392,2025-05-16,2025-05-25,2025-05-29,RT_DK,RC_NONREF,CH_CORP,Wholesale,Checked-Out,850,1,1,0
RES-17508,G-4605,2025-04-21,2025-05-25,2025-05-28,RT_OV,RC_PROMO,CH_DIR,Leisure,Checked-Out,735,1,2,0
RES-17635,G-2268,2025-04-23,2025-05-25,2025-05-30,RT_DK,RC_RACK,CH_OTA,Leisure,Checked-Out,1250,1,2,1
RES-17812,G-3024,2025-03-26,2025-05-25,2025-05-30,RT_DK,RC_RACK,CH_DIR,Leisure,Cancelled,0,1,2,0
RES-18307,G-4472,2025-05-09,2025-05-25,2025-05-29,RT_DK,RC_CORP,CH_DIR,Group,Checked-Out,800,1,2,1
RES-19131,G-3179,2025-04-28,2025-05-25,2025-05-27,RT_OV,RC_AAA,CH_WALK,Transient,Checked-Out,630,1,2,0
RES-10039,G-4110,2025-05-01,2025-05-24,2025-05-27,RT_SQ,RC_CORP,CH_DIR,Transient,Checked-Out,360,1,2,1
RES-10852,G-3621,2025-05-21,2025-05-24,2025-05-26,RT_DK,RC_CORP,CH_OTA,Business,Checked-Out,400,1,1,1
RES-11178,G-4212,2025-04-29,2025-05-24,2025-05-26,RT_DK,RC_RACK,CH_GDS,Transient,Checked-Out,500,1,2,0
RES-12029,G-3848,2025-05-02,2025-05-24,2025-05-28,RT_DK,RC_PROMO,CH_WALK,Leisure,Checked-Out,700,1,2,1
RES-12302,G-4882,2025-04-29,2025-05-24,2025-05-25,RT_SUI,RC_AAA,CH_CORP,Group,Checked-Out,405,1,2,1
RES-14232,G-1556,2025-04-18,2025-05-24,2025-05-31,RT_SUI,RC_RACK,CH_OTA,Leisure,Checked-Out,3150,1,1,1
RES-14484,G-3750,2025-02-25,2025-05-24,2025-05-27,RT_SUI,RC_PROMO,CH_CORP,Leisure,Checked-Out,945,1,2,1
RES-14611,G-3256,2025-05-09,2025-05-24,2025-05-25,RT_OV,RC_RACK,CH_DIR,Group,No-Show,0,1,2,0
RES-15133,G-1461,2025-05-18,2025-05-24,2025-05-25,RT_SUI,RC_CORP,CH_GDS,Business,Checked-Out,360,1,2,0
RES-15287,G-4072,2025-05-07,2025-05-24,2025-05-28,RT_SUI,RC_CORP,CH_GDS,Wholesale,Checked-Out,1440,1,1,1
RES-16320,G-2857,2025-05-10,2025-05-24,2025-05-28,RT_DK,RC_AAA,CH_WALK,Wholesale,Checked-Out,900,1,2,0
RES-16825,G-2305,2025-04-09,2025-05-24,2025-05-27,RT_DK,RC_RACK,CH_CORP,Leisure,Checked-Out,750,1,2,0
RES-17339,G-1617,2025-03-10,2025-05-24,2025-05-31,RT_OV,RC_PROMO,CH_DIR,Leisure,Confirmed,1715,1,2,0
RES-18561,G-4454,2025-03-13,2025-05-24,2025-05-29,RT_OV,RC_PROMO,CH_DIR,Leisure,Checked-Out,1225,1,1,1
RES-18651,G-4569,2025-04-03,2025-05-24,2025-05-28,RT_OV,RC_PROMO,CH_GDS,Leisure,Checked-Out,980,1,2,1
RES-18900,G-2916,2025-04-17,2025-05-24,2025-05-28,RT_OV,RC_PROMO,CH_CORP,Leisure,Cancelled,0,1,1,0
RES-19467,G-1842,2025-05-15,2025-05-24,2025-05-28,RT_DK,RC_RACK,CH_GDS,Transient,Checked-Out,1000,1,2,1
RES-10245,G-1775,2025-04-25,2025-05-23,2025-05-26,RT_OV,RC_PROMO,CH_OTA,Group,Confirmed,735,1,1,1
RES-10541,G-2633,2025-05-20,2025-05-23,2025-05-25,RT_SQ,RC_CORP,CH_CORP,Business,Checked-Out,240,1,2,0
RES-10613,G-3150,2025-05-03,2025-05-23,2025-05-27,RT_SQ,RC_NONREF,CH_OTA,Group,Cancelled,0,1,1,0
RES-10802,G-4391,2025-04-27,2025-05-23,2025-05-29,RT_SQ,RC_PROMO,CH_WALK,Leisure,Cancelled,0,1,1,1
RES-11652,G-4401,2025-05-19,2025-05-23,2025-05-24,RT_DK,RC_CORP,CH_DIR,Business,Confirmed,200,1,1,1
RES-12003,G-2415,2025-03-10,2025-05-23,2025-05-28,RT_DK,RC_PROMO,CH_OTA,Leisure,Checked-Out,875,1,2,1
RES-12950,G-4042,2025-05-19,2025-05-23,2025-05-25,RT_SQ,RC_RACK,CH_DIR,Business,Confirmed,300,1,1,1
RES-13407,G-1685,2025-03-21,2025-05-23,2025-05-29,RT_SUI,RC_PROMO,CH_DIR,Leisure,Checked-Out,1890,1,2,1
RES-14998,G-3895,2025-04-04,2025-05-23,2025-05-30,RT_SQ,RC_RACK,CH_CORP,Leisure,Cancelled,0,1,2,0
RES-15062,G-3652,2025-03-05,2025-05-23,2025-05-28,RT_SQ,RC_PROMO,CH_WALK,Leisure,Checked-Out,525,1,2,1
RES-15597,G-3086,2025-05-07,2025-05-23,2025-05-29,RT_SQ,RC_PROMO,CH_DIR,Leisure,Checked-Out,630,1,1,0
RES-18209,G-2883,2025-05-03,2025-05-23,2025-05-26,RT_OV,RC_AAA,CH_WALK,Group,Checked-Out,945,1,2,1
RES-19542,G-4253,2025-04-18,2025-05-23,2025-05-30,RT_SQ,RC_RACK,CH_OTA,Leisure,Cancelled,0,1,2,0
RES-19570,G-2227,2025-05-12,2025-05-23,2025-05-24,RT_DK,RC_NONREF,CH_CORP,Transient,Checked-Out,212.5,1,2,0
RES-11626,G-1938,2025-05-08,2025-05-22,2025-05-23,RT_SQ,RC_RACK,CH_CORP,Transient,Checked-Out,150,1,1,0
RES-12567,G-3711,2025-05-08,2025-05-22,2025-05-27,RT_DK,RC_RACK,CH_WALK,Leisure,Checked-Out,1250,1,1,1
RES-12893,G-2403,2025-05-16,2025-05-22,2025-05-23,RT_SQ,RC_CORP,CH_OTA,Business,Confirmed,120,1,1,1
RES-13764,G-2683,2025-04-30,2025-05-22,2025-05-26,RT_SUI,RC_NONREF,CH_CORP,Transient,Checked-Out,1530,1,1,0
RES-13873,G-3381,2025-05-05,2025-05-22,2025-05-24,RT_DK,RC_AAA,CH_WALK,Wholesale,Checked-Out,450,1,1,0
RES-14490,G-4455,2025-04-19,2025-05-22,2025-05-25,RT_SQ,RC_PROMO,CH_WALK,Leisure,Cancelled,0,1,2,0
RES-14911,G-3052,2025-04-01,2025-05-22,2025-05-26,RT_DK,RC_RACK,CH_OTA,Leisure,Checked-Out,1000,1,2,0
RES-15700,G-3135,2025-04-10,2025-05-22,2025-05-29,RT_SUI,RC_RACK,CH_OTA,Leisure,Checked-Out,3150,1,1,1
RES-16059,G-1615,2025-05-17,2025-05-22,2025-05-24,RT_DK,RC_CORP,CH_DIR,Business,Checked-Out,400,1,1,1
RES-18915,G-4962,2025-04-17,2025-05-22,2025-05-28,RT_SQ,RC_RACK,CH_WALK,Leisure,Checked-Out,900,1,1,1
RES-10268,G-1675,2025-05-19,2025-05-21,2025-05-22,RT_DK,RC_CORP,CH_DIR,Business,Checked-Out,200,1,1,0
RES-10544,G-1510,2025-05-20,2025-05-21,2025-05-22,RT_OV,RC_CORP,CH_DIR,Business,Checked-Out,280,1,2,0
RES-10705,G-2101,2025-05-16,2025-05-21,2025-05-23,RT_DK,RC_NONREF,CH_OTA,Group,Cancelled,0,1,2,0
RES-10776,G-3192,2025-02-25,2025-05-21,2025-05-25,RT_SQ,RC_RACK,CH_GDS,Leisure,Checked-Out,600,1,1,1
RES-11278,G-4695,2025-05-21,2025-05-21,2025-05-22,RT_DK,RC_RACK,CH_WALK,Business,No-Show,0,1,1,1
RES-11979,G-2367,2025-05-19,2025-05-21,2025-05-22,RT_SQ,RC_CORP,CH_GDS,Business,Cancelled,0,1,1,1
RES-12135,G-2355,2025-04-28,2025-05-21,2025-05-27,RT_SQ,RC_PROMO,CH_GDS,Leisure,Cancelled,0,1,2,1
RES-13306,G-1405,2025-05-12,2025-05-21,2025-05-23,RT_SQ,RC_RACK,CH_CORP,Transient,Checked-Out,300,1,1,1
RES-13684,G-3178,2025-04-24,2025-05-21,2025-05-23,RT_SQ,RC_CORP,CH_OTA,Transient,Checked-Out,240,1,2,1
RES-13768,G-4830,2025-03-13,2025-05-21,2025-05-27,RT_SQ,RC_RACK,CH_OTA,Leisure,Checked-Out,900,1,2,1
RES-13825,G-1269,2025-05-17,2025-05-21,2025-05-23,RT_SUI,RC_CORP,CH_DIR,Business,Cancelled,0,1,2,1
RES-14377,G-4833,2025-05-06,2025-05-21,2025-05-25,RT_OV,RC_RACK,CH_WALK,Wholesale,Checked-Out,1400,1,2,1
RES-14397,G-1603,2025-05-21,2025-05-21,2025-05-22,RT_SUI,RC_RACK,CH_DIR,Business,Cancelled,0,1,1,0
RES-14532,G-2238,2025-05-02,2025-05-21,2025-05-27,RT_SUI,RC_PROMO,CH_OTA,Leisure,Checked-Out,1890,1,1,0
RES-14782,G-4259,2025-03-01,2025-05-21,2025-05-26,RT_DK,RC_RACK,CH_CORP,Leisure,Checked-Out,1250,1,2,1
RES-15467,G-2712,2025-05-01,2025-05-21,2025-05-24,RT_OV,RC_RACK,CH_OTA,Leisure,Cancelled,0,1,1,0
RES-17391,G-4588,2025-05-05,2025-05-21,2025-05-27,RT_SQ,RC_PROMO,CH_WALK,Leisure,Checked-Out,630,1,1,1
RES-17428,G-1129,2025-05-08,2025-05-21,2025-05-23,RT_SUI,RC_RACK,CH_CORP,Transient,Cancelled,0,1,2,1
RES-17840,G-1684,2025-04-25,2025-05-21,2025-05-28,RT_DK,RC_PROMO,CH_CORP,Leisure,Checked-Out,1225,1,1,0
RES-18562,G-4186,2025-05-16,2025-05-21,2025-05-25,RT_DK,RC_CORP,CH_OTA,Transient,Cancelled,0,1,1,1
RES-19016,G-4114,2025-03-27,2025-05-21,2025-05-26,RT_SUI,RC_PROMO,CH_DIR,Leisure,Checked-Out,1575,1,2,0
RES-19526,G-2274,2025-03-25,2025-05-21,2025-05-26,RT_OV,RC_PROMO,CH_CORP,Leisure,Checked-Out,1225,1,1,1
RES-10827,G-3870,2025-02-20,2025-05-20,2025-05-24,RT_OV,RC_PROMO,CH_CORP,Leisure,Checked-Out,980,1,1,1
RES-11238,G-3490,2025-04-15,2025-05-20,2025-05-25,RT_OV,RC_RACK,CH_WALK,Leisure,Checked-Out,1750,1,2,0
RES-11954,G-4899,2025-04-28,2025-05-20,2025-05-24,RT_SUI,RC_RACK,CH_DIR,Transient,Checked-Out,1800,1,1,0
RES-11980,G-1583,2025-03-19,2025-05-20,2025-05-24,RT_SQ,RC_RACK,CH_DIR,Leisure,Checked-Out,600,1,1,1
RES-12435,G-3889,2025-03-04,2025-05-20,2025-05-23,RT_DK,RC_RACK,CH_CORP,Leisure,Checked-Out,750,1,1,0
RES-14278,G-4560,2025-04-27,2025-05-20,2025-05-21,RT_SUI,RC_AAA,CH_WALK,Transient,Checked-Out,405,1,1,1
RES-14731,G-2051,2025-05-09,2025-05-20,2025-05-22,RT_SUI,RC_PROMO,CH_OTA,Group,Cancelled,0,1,1,0
RES-14779,G-3456,2025-05-16,2025-05-20,2025-05-22,RT_SQ,RC_CORP,CH_CORP,Business,Checked-Out,240,1,1,0
RES-14976,G-1356,2025-04-01,2025-05-20,2025-05-26,RT_DK,RC_PROMO,CH_DIR,Leisure,Checked-Out,1050,1,1,0
RES-15989,G-3143,2025-05-19,2025-05-20,2025-05-21,RT_SUI,RC_CORP,CH_CORP,Business,Checked-Out,360,1,2,0
RES-16243,G-4780,2025-05-14,2025-05-20,2025-05-21,RT_SQ,RC_NONREF,CH_GDS,Group,Checked-Out,127.5,1,2,0
RES-17062,G-4999,2025-05-18,2025-05-20,2025-05-22,RT_SUI,RC_CORP,CH_OTA,Business,Checked-Out,720,1,2,1
RES-18079,G-4266,2025-04-26,2025-05-20,2025-05-22,RT_DK,RC_PROMO,CH_CORP,Group,Checked-Out,350,1,1,0
RES-18304,G-4829,2025-03-20,2025-05-20,2025-05-25,RT_SUI,RC_PROMO,CH_WALK,Leisure,Checked-Out,1575,1,2,0
RES-18595,G-1707,2025-05-15,2025-05-20,2025-05-21,RT_SUI,RC_CORP,CH_CORP,Business,No-Show,0,1,1,1
RES-19220,G-1723,2025-04-28,2025-05-20,2025-05-24,RT_OV,RC_AAA,CH_DIR,Group,Checked-Out,1260,1,1,1
RES-19285,G-1523,2025-04-25,2025-05-20,2025-05-23,RT_DK,RC_PROMO,CH_WALK,Leisure,Confirmed,525,1,2,1
RES-10577,G-1487,2025-04-24,2025-05-19,2025-05-22,RT_DK,RC_PROMO,CH_WALK,Leisure,Checked-Out,525,1,2,1
RES-12425,G-4568,2025-03-25,2025-05-19,2025-05-23,RT_SQ,RC_PROMO,CH_GDS,Leisure,Checked-Out,420,1,1,1
RES-13047,G-4562,2025-03-10,2025-05-19,2025-05-26,RT_OV,RC_PROMO,CH_OTA,Leisure,No-Show,0,1,2,1
RES-15849,G-4005,2025-05-08,2025-05-19,2025-05-21,RT_SQ,RC_CORP,CH_WALK,Transient,Cancelled,0,1,2,1
RES-16301,G-1433,2025-04-20,2025-05-19,2025-05-20,RT_DK,RC_AAA,CH_DIR,Transient,Checked-Out,225,1,2,1
RES-16939,G-3011,2025-03-25,2025-05-19,2025-05-23,RT_SUI,RC_PROMO,CH_DIR,Leisure,Checked-Out,1260,1,2,1
RES-17383,G-4406,2025-05-15,2025-05-19,2025-05-21,RT_SQ,RC_RACK,CH_CORP,Business,No-Show,0,1,2,1
RES-17603,G-4789,2025-05-04,2025-05-19,2025-05-22,RT_SUI,RC_PROMO,CH_WALK,Group,Checked-Out,945,1,1,0
RES-18804,G-1425,2025-05-14,2025-05-19,2025-05-20,RT_OV,RC_NONREF,CH_CORP,Transient,Checked-Out,297.5,1,2,1
RES-10196,G-3809,2025-05-10,2025-05-18,2025-05-22,RT_SUI,RC_PROMO,CH_OTA,Group,Cancelled,0,1,2,0
RES-10330,G-2492,2025-05-15,2025-05-18,2025-05-20,RT_DK,RC_CORP,CH_OTA,Business,Checked-Out,400,1,2,1
RES-12362,G-3848,2025-02-18,2025-05-18,2025-05-23,RT_DK,RC_PROMO,CH_GDS,Leisure,Checked-Out,875,1,1,1
RES-13183,G-2653,2025-03-21,2025-05-18,2025-05-24,RT_DK,RC_PROMO,CH_OTA,Leisure,Confirmed,1050,1,2,1
RES-13963,G-2384,2025-05-18,2025-05-18,2025-05-19,RT_DK,RC_CORP,CH_DIR,Business,Checked-Out,200,1,1,0
RES-15895,G-3218,2025-05-15,2025-05-18,2025-05-19,RT_OV,RC_CORP,CH_WALK,Business,Checked-Out,280,1,1,0
RES-16082,G-1657,2025-04-30,2025-05-18,2025-05-20,RT_DK,RC_RACK,CH_DIR,Wholesale,Checked-Out,500,1,2,1
RES-16092,G-3725,2025-05-17,2025-05-18,2025-05-19,RT_OV,RC_CORP,CH_GDS,Business,Confirmed,280,1,2,0
RES-16374,G-3654,2025-03-16,2025-05-18,2025-05-22,RT_OV,RC_PROMO,CH_GDS,Leisure,Checked-Out,980,1,1,1
RES-16388,G-4421,2025-05-12,2025-05-18,2025-05-20,RT_OV,RC_CORP,CH_WALK,Business,Checked-Out,560,1,2,1
RES-16664,G-3653,2025-05-17,2025-05-18,2025-05-19,RT_SQ,RC_CORP,CH_GDS,Business,Checked-Out,120,1,2,1
RES-17025,G-1406,2025-05-16,2025-05-18,2025-05-19,RT_SQ,RC_CORP,CH_OTA,Business,Checked-Out,120,1,1,0
RES-18133,G-2342,2025-05-13,2025-05-18,2025-05-22,RT_SUI,RC_NONREF,CH_WALK,Transient,Checked-Out,1530,1,2,0
RES-19308,G-1191,2025-05-18,2025-05-18,2025-05-19,RT_OV,RC_CORP,CH_OTA,Business,Checked-Out,280,1,1,0
RES-19585,G-3892,2025-05-12,2025-05-18,2025-05-20,RT_SQ,RC_RACK,CH_DIR,Business,Checked-Out,300,1,1,1
RES-19599,G-1254,2025-04-22,2025-05-18,2025-05-20,RT_DK,RC_RACK,CH_DIR,Transient,Checked-Out,500,1,1,0
RES-10426,G-4480,2025-05-14,2025-05-17,2025-05-18,RT_OV,RC_CORP,CH_DIR,Business,Checked-Out,280,1,1,1
RES-11013,G-2658,2025-05-14,2025-05-17,2025-05-19,RT_SUI,RC_CORP,CH_DIR,Business,Checked-Out,720,1,2,0
RES-11215,G-1054,2025-03-04,2025-05-17,2025-05-23,RT_OV,RC_PROMO,CH_WALK,Leisure,Checked-Out,1470,1,2,0
RES-11250,G-2287,2025-05-12,2025-05-17,2025-05-21,RT_SUI,RC_RACK,CH_WALK,Transient,Checked-Out,1800,1,2,0
RES-11468,G-4894,2025-04-03,2025-05-17,2025-05-24,RT_OV,RC_PROMO,CH_CORP,Leisure,Checked-Out,1715,1,1,0
RES-11685,G-4810,2025-04-30,2025-05-17,2025-05-23,RT_DK,RC_RACK,CH_DIR,Leisure,Cancelled,0,1,1,1
RES-12862,G-1641,2025-05-14,2025-05-17,2025-05-18,RT_SUI,RC_CORP,CH_OTA,Business,Checked-Out,360,1,2,0
RES-13292,G-3813,2025-05-14,2025-05-17,2025-05-18,RT_OV,RC_CORP,CH_WALK,Business,Checked-Out,280,1,1,1
RES-14434,G-2749,2025-04-24,2025-05-17,2025-05-18,RT_SUI,RC_AAA,CH_DIR,Group,Cancelled,0,1,1,1
RES-15019,G-2877,2025-03-10,2025-05-17,2025-05-20,RT_SUI,RC_PROMO,CH_CORP,Leisure,Cancelled,0,1,1,0
RES-15178,G-3675,2025-05-11,2025-05-17,2025-05-20,RT_DK,RC_RACK,CH_WALK,Wholesale,Checked-Out,750,1,2,0
RES-15233,G-4811,2025-05-17,2025-05-17,2025-05-19,RT_OV,RC_CORP,CH_CORP,Business,Checked-Out,560,1,2,1
RES-16425,G-2116,2025-05-11,2025-05-17,2025-05-19,RT_DK,RC_CORP,CH_WALK,Business,Checked-Out,400,1,1,1
RES-16450,G-3837,2025-05-17,2025-05-17,2025-05-18,RT_SQ,RC_CORP,CH_CORP,Business,Checked-Out,120,1,2,0
RES-16842,G-4764,2025-02-21,2025-05-17,2025-05-20,RT_OV,RC_RACK,CH_DIR,Leisure,Checked-Out,1050,1,2,0
RES-17277,G-3345,2025-04-19,2025-05-17,2025-05-20,RT_SQ,RC_NONREF,CH_OTA,Wholesale,Checked-Out,382.5,1,1,0
RES-17589,G-1662,2025-05-03,2025-05-17,2025-05-24,RT_SQ,RC_PROMO,CH_GDS,Leisure,Cancelled,0,1,1,0
RES-17593,G-2423,2025-05-12,2025-05-17,2025-05-18,RT_OV,RC_CORP,CH_DIR,Business,Checked-Out,280,1,2,0
RES-18213,G-3962,2025-04-26,2025-05-17,2025-05-20,RT_SQ,RC_PROMO,CH_GDS,Group,Checked-Out,315,1,1,0
RES-18295,G-4161,2025-05-03,2025-05-17,2025-05-23,RT_OV,RC_PROMO,CH_WALK,Leisure,Checked-Out,1470,1,1,1
RES-19301,G-3404,2025-04-19,2025-05-17,2025-05-18,RT_SQ,RC_AAA,CH_WALK,Transient,Confirmed,135,1,1,1
RES-12162,G-4811,2025-05-10,2025-05-16,2025-05-20,RT_OV,RC_NONREF,CH_DIR,Transient,Checked-Out,1190,1,2,1
